case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label,claude_hostility,claude_question_type,gpt_hostility,gpt_question_type
2019_19-431,j__elena_kagan,207,"-- but let me just make sure I understand it. Suppose that there were good cause for issuing an interim final rule. At that point, if the agency then says, well, that's nice, we had good cause for doing this because we had an emergency, but now we're going to notice and comment, at that point, should the notice and comment be treated the exact same way as it would be if there were no good cause rule at all?",michael_j_fischer,So --,1.0,1,,,4,CLARIFYING
2019_19-431,j__elena_kagan,209,"No, that's not right.",michael_j_fischer,"Your Honor, if the agency has good cause to issue the rule with immediate effect, then the provisions of Section 553 simply don't apply.",1.0,1,,,7,CHALLENGING
2019_19-431,j__elena_kagan,211,"I don't think that's right because the good cause can give you cause to act right now, but it -- it doesn't give you cause to act for 20 years without notice and comment. So an agency could say we have good cause to act right now, but now we understand that we have to do a notice and comment proceeding because now, you know, there's something in place and we can take our time and do it.",michael_j_fischer,And they're actually not --,1.0,1,,,6,CHALLENGING
2019_19-431,j__elena_kagan,213,"Okay. So, I mean, it not only can, but, in many cases, it has to. The --",michael_j_fischer,"That's certainly true, Your Honor. I apologize. If the agency wishes to -- to modify the rule or take further comment, then, yes, it can go through the 553 process if -- if the good cause that -- that prompted the immediately effective rule no longer applies. So that -- that's correct.",1.0,1,,,4,CLARIFYING
2019_19-431,j__elena_kagan,215,"-- good cause doesn't last forever. So, in that kind of case, do you think that the standard is heightened when a court looks at -- at -- at -- at -- at this and says did they do notice and comment correctly?",michael_j_fischer,That's right.,1.0,1,,,4,CLARIFYING
2019_19-431,j__elena_kagan,217,"Okay. Because -- because I thought that your reasons for why the standard should be heightened would apply even when there was -- when the -- when the interim rule was valid, because, as I understand your reasons for thinking that the standard should be heightened, it's that the agency has kind of gotten psychologically used to the rule and -- and may be less willing to make departures from it. But -- but that applies even when the good cause rule is valid, doesn't it?",michael_j_fischer,"No, Your Honor. In that -- in that case, the standard would be the same as it would be in any other APA case.",1.0,1,,,5,CHALLENGING
2019_19-431,j__elena_kagan,219,And so --,michael_j_fischer,"It -- it does. And I think that reflects a balance that Congress struck, recognizing that, in most cases, prior notice and comment is the most effective means of getting to a more informed decision. In some cases, that interest is trumped by the need for an immediately effective rule, so the benefits of notice and comment have to sort of give way a little bit so that the agency could act quickly. And -- but, here, where we believe the -- the good cause standard wasn't satisfied, the APA plainly requires the agency seek comment on a proposal --",1.0,1,,,4,CLARIFYING
2019_19-431,j__elena_kagan,221,Okay. So I'm right in saying that this really does depend on whether the good cause requirement was satisfied in the first place?,michael_j_fischer,-- and comment.,1.0,1,,,4,CLARIFYING
2019_19-431,j__elena_kagan,223,"Okay. And then, as a remedy, you say we should just go back to the original rule, but the original rule was done in the exact same procedural manner. So how would that make anybody any happier?",michael_j_fischer,"Yes, absolutely.",1.0,1,,,5,CHALLENGING
2019_19-431,j__elena_kagan,225,"Thank you, counsel.",michael_j_fischer,"So there are a number of rules that have been implemented dealing with this. A number of them went through full notice and comment. In one case, there was an advance notice of prior rulemaking, of proposed rulemaking, an NPRM. In two cases since the women's health guidelines were issued and one time before, the prior administration did immediately go to an immediately effective rule. They argued good cause. In one instance, the D.C. Circuit upheld that finding. In another instance, it was never, as far as we know, ruled on by any court. We think the arguments made were much stronger in those cases, and, regardless, to be litigating this question nine years after the fact simply doesn't make a lot of sense. What we're saying is that the good cause claims made here by these agencies in these rules have to be evaluated on their own. And if -- if what the agency said here satisfies good cause, then agencies could always find good cause. And the result would be -- and I think this is the most important part of our argument -- if what the agency did here is okay, every agency could say we're just going to issue a rule, make it effective immediately, claim good cause, and then take comment. And even if they lose on the good cause finding, they don't have to worry for long because, as soon as they've taken comment, they issued a new rule, then the rule will be immediately effective, and it will be as if there was no violation in the first place. And it's reasonable to think that agencies will -- will take their cues and will say, okay, well, we're going to take the risk and we're going to do that because, frankly, there really isn't much of a risk in the end if everything will be fine once they've taken comment and issued a new final rule.",1.0,1,,,4,CLARIFYING
2019_19-518,j__elena_kagan,62,"General Weiser, first, on your Tenth Amendment point, why doesn't Thornton foreclose that argument? Thornton said that the Tenth Amendment reserves only those powers that the states held prior to the ratification of the Constitution. I would think that the power we're talking about here is -- is -- is not such a power but, instead, was created by the Constitution in the first instance. So how can the Tenth Amendment support you consistent with Thornton?",philip_j_weiser,"In Gray versus Sanders, it says the public has a right for their ballots to be counted.",0.0,1,,,6,CHALLENGING
2019_19-518,j__elena_kagan,64,"But, again, I thought that that was only as to the powers that the states held prior to the ratification of the Constitution.",philip_j_weiser,"Thank you, Justice Kagan. What I would suggest here is a similar principle to what Justice Kavanaugh articulated earlier. Justice Kavanaugh noted the chaos principle means, if you have a close case, you avoid creating chaos. We would say, if you have a close case, you avoid intruding on federalism concerns. And that's grounded and represented by the Tenth Amendment.",0.0,1,,,5,CHALLENGING
2019_19-518,j__elena_kagan,66,"Okay. Mr. Lessig ended his argument by giving a number of hypotheticals. He said, you know, if a state can do what you're doing, a state can also, say, enforce pledges to vote only for candidates who have visited the state or who release their tax returns or who take a position on certain issues. Is that right?",philip_j_weiser,"Your Honor, as a strict matter, that is what the Tenth Amendment does, but there's also the interpretive principle picked up, for example, in Gregory versus Ashcroft that says, when looking at intrusions on state power, limits on state power, given to the feds, you do so lightly.",0.0,1,,,5,HYPOTHETICAL
2019_19-518,j__elena_kagan,68,"And -- and if you're relying on the Qualifications Clause, couldn't you be said to be imposing a qualification too? In other words, that the candidate actually have received more votes than anybody else in your state?",philip_j_weiser,"Not necessarily, Your Honor. The tax -- tax returns issue has been litigated under the Qualifications Clause in California, and the court there said that did constitute adding a qualification to be President. But, moreover, I would note there's also an independent question about whether or not you could have a state saying we won't allow someone to be on our ballot in the state at all if they haven't done X, Y, and Z, and, indeed, in the California case, it was not in the elector context but in the access-to-the-ballot context that the issue arose.",0.0,1,,,5,CHALLENGING
2019_19-518,j__elena_kagan,70,"Well, it sort of assumes the conclusion. I mean, it's obviously a pretty normal understanding of -- of what elections do. But, if you assume that these electors were meant to -- to use their own discretion, then the popular vote was not required and -- and it would be imposing a qualification.",philip_j_weiser,"Respectfully, Your Honor, I wouldn't interpret that as a qualification to be President, particularly because the right of the states to have a system where the people could be heard is part of the original constitutional design and then again confirmed in the Twelfth Amendment itself.",0.0,1,,,6,CHALLENGING
2019_19-518,j__elena_kagan,72,"Exactly. But -- but you're assuming the answer in the exact same way, aren't you? What is or is not a qualification sort of depends on this case. So I don't think that you can get rid of Mr. Lessig so easily as you would like to.",philip_j_weiser,"Your Honor, if you assume electors have this discretion, you've assumed the answer to this case. We would say they don't have that discretion at all. And --",0.0,1,,,6,CHALLENGING
2019_19-518,j__elena_kagan,168,"Mr. Harrow, suppose that I read the Constitution and I find that it just doesn't say anything about this subject, you know, that there are some hints here and there are some hints going the other way and mostly I just read it and I say the Constitution is silent. What should I then -- then do and why?",jason_harrow,"Oh, the -- the Congress certainly has power to remove, but it must go through a full process. It -- it -- I -- I took Your Honor to be asking about the sort of instantaneous, you know, removal, I'm -- one -- one official, one single state official is going to make a decision to kick someone out based on rumor. That -- no -- no, that -- you know, that would be inappropriate for any sort of elected official, and it's inappropriate for -- for electors.",1.0,1,,,4,HYPOTHETICAL
2019_19-518,j__elena_kagan,170,Meaning the --,jason_harrow,"Justice Kagan, in that case, I think the original understanding would control. Again, if -- we think there is clear language in the Constitution and I want to return to that, but the original understanding would control because it is so clear and, indeed, Colorado doesn't even necessarily challenge it, that the original expectation --",1.0,1,,,4,CLARIFYING
2019_19-518,j__elena_kagan,172,"Sorry, do -- do you mean the original understanding like prior to ratification?",jason_harrow,-- and the meaning of the word --,1.0,1,,,4,CLARIFYING
2019_19-518,j__elena_kagan,174,"Because I would think that pretty -- pretty quickly, it -- it -- it flipped even if you're right, pretty -- you know, so that from the first, there were these pledges and there has never been a substantial amount, a substantial number of faithless electors, so I would -- I would think that the -- the history both at the time and since would cut against you. No?",jason_harrow,The -- the --,1.0,1,,,6,CHALLENGING
2019_19-518,j__elena_kagan,176,"What would you say if I said that if I think that there's silence, the best thing to do is leave it to the states, to not impose any constitutional requirement on them?",jason_harrow,"No, Justice Kagan, because our quibble is not with the pledges and our invocation of history is not with the pledges or the idea of party control and of having two major parties in our system. The idea is with enforcement of the vote. The idea is with what occurred here, removing an elector who actually votes. Mr. Baca actually presented a vote and attempted to vote and place it in the ballot box and that was rejected. That is novel, Justice Kagan. That has only happened in 2016, despite the party control of the selection process. And turning --",1.0,1,,,4,DEVILS_ADVOCATE
2019_19-518,j__elena_kagan,178,"I know, but that's the hypothetical. I -- I just -- if I just think that there's not enough in the same way that Ray thought that there was not enough to provide a -- an answer to the question, and there are all these states doing what Colorado is doing, why not just leave it to them?",jason_harrow,"Your Honor, I -- I would push against because I don't think there's silence, especially here in this state --",1.0,1,,,5,HYPOTHETICAL
2019_19-518,j__elena_kagan,184,"No, I'm done, thank you.",jason_harrow,"No, no, Your Honor. If -- if -- if you're ready to move on, then, fine, I was going to continue making another point.",1.0,1,,,4,CLARIFYING
2019_19-7,j__elena_kagan,26,Mr. Shanmugam --,kannon_k_shanmugam,"This Court has never treated severability clauses as dispositive, and I think that that is because of the nature of the severability inquiry, which is a hypothetical inquiry. It's not quite like ordinary statutory interpretation. And, here, I am not just relying on statements in the legislative history. I'm relying on the text of Title X itself. And in the very provision creating the CFPB, Congress describes it as an independent Bureau. There are the other provisions of the CFPB with -- which very unusually insulate the CFPB from the appropriations process. And so, to the extent that this is an inquiry into congressional intent, this Court should have serious pause about going so far as to render this agency subject to complete Presidential control when we know that that's not what the sponsors --",0.0,0,,,4,CLARIFYING
2019_19-7,j__elena_kagan,28,"-- your argument rests mostly on this distinction between multi-member and single-member agencies. And I think most people who have been in these agencies or have studied these agencies, have observed these agencies, might say to that distinction that it's -- it's kind of simplistic, that it all depends, that there are so many contingencies involved as to which kind of agency a President might have more effective influence over that one simply can't make a general statement of that kind. You know, there are voting rules. There are rules about whether there's a weak chair or a strong chair. There are rules about holdover commissioners. There are a thousand things that go into whether a President has influence over any particular agency, of which the question is it one or multiple members is not so important.",kannon_k_shanmugam,-- of the Dodd-Frank Act wanted.,0.0,0,,,6,CHALLENGING
2019_19-7,j__elena_kagan,64,I -- I'm not sure --,noel_j_francisco,"-- because I do think that we're offering a very clear standard, and at the same time, I would like to finish responding to Justice Ginsburg's point, because the cabinet is nowhere defined. The cabinet is simply a matter of tradition. The reason why particular agencies are in the cabinet is typically because they're removable at will. But, once you say that you can impose at will -- for-cause removal restrictions on agencies that are functionally no different than the -- the FTC, other than in their multi-member structure, you really no longer have defined a limit on when Congress can impose a similar restriction. And if you go down that road, Your Honor, you can effectively saddle every new President with his predecessor's cabinet, much like this administration was saddled --",1.0,0,,,4,CLARIFYING
2019_19-7,j__elena_kagan,66,"I'm not sure, General, that you responded to the part of Justice Ginsburg's question which, again, focused on -- on this principal argument that you're making, which is the multi-member versus the single-member. And I think she was saying that even if you could make a generalization, which I think that there are problems with, but even if you can make a generalization, it cuts the other way, that a multi-member commission, just because it diffuses power, is much dif -- much more difficult to influence. You know --",noel_j_francisco,-- with his predecessor's head of the CFPB.,1.0,0,,,6,CHALLENGING
2019_19-7,j__elena_kagan,68,"-- if a President can get one person on the phone, that's a lot easier than if he has to worry about seven people who are all doing their own thing. And -- and so in just the -- the -- the basic understandings of one person, easy to influence, more accountable, even if you can't influence him, you can point at him, why isn't a single-member agency better?",noel_j_francisco,Right.,1.0,0,,,4,HYPOTHETICAL
2019_19-7,j__elena_kagan,70,"So what strikes me about a lot of these arguments in the brief and here, you're saying, you know, this is the better way to promote liberty, to protect liberty. I mean, traditionally, there's been a long history of saying that it's actually the political branch's decision as to which is the best way to promote liberty, that there -- this is a constitution that does not say anything about removal. It does not say anything about for cause or at will or anything else. Indeed, it doesn't say anything very much about the structure or organization of the government in general. It essentially allows it to Congress, with the President, the President has to sign these laws, to decide which institutions of governance and which modes of governance are best to promote liberty and to serve the public interest. And I don't know how to make these decisions. They're contested. They're contestable as to what independence and what form of accountability and what form of Presidential control is appropriate. Why don't we just leave it to the political branches, who actually know about these things?",noel_j_francisco,"Sure. So my first answer to that is, even if I assumed, for the sake of argument, that what you were saying was right, and I don't agree with it, I don't think it would matter, because the rationale of Humphrey's Executor is that the for-cause removal restriction was allowed because the agency was quasi-legislative or quasi-judicial. And by that, I think what the Court meant was that it was a multi-member body that acted through deliberation and consensus. And that rationale simply doesn't apply to single-headed agencies, even if you thought it was the same diminution of power. If I could give you an example to help illustrate the point based on Morrison against Olson. I doubt -- I very much doubt this Court would uphold an independent counsel statute that was trained in on the investigation of private individuals, even if it were a very small number of private individuals and even if this Court thought it resulted in less of a diminution of executive power than the independent counsel statute at issue in Morrison, precisely because the rationale for Morrison wouldn't apply. There wouldn't be the need to prevent the perceived conflict of interest when the Executive Branch investigates itself. So even if you thought it was a lesser diminution of executive power, because the rationale of Humphrey's Executor doesn't apply, it wouldn't justify the extension of Humphrey's. But now I'd like to address also why I disagree with your fundamental point. The first is the no limiting principle point, and I'm not going to go further into that because I've already said it. The second is multi-member commissions actually in my view represent less of a threat to liberty precisely because they are multi-member bodies that act through deliberation and consensus, and that restrains the exercise of their power. For a single-headed agency, often the only restraint on the exercise of power is a political or democratic accountability restraint. And once you remove that, you've now vested enormous executive power in somebody who is not subject to the procedural constraint that multi-member commissions have and are not subject to the political constraint that everyone else has.",1.0,0,,,5,DEVILS_ADVOCATE
2019_19-7,j__elena_kagan,84,"But, I mean, Justice --",noel_j_francisco,"I think that illustrates the nature of the problem, Your Honor. Even if you didn't have that, I still think this for-cause removal restriction --",1.0,0,,,4,CLARIFYING
2019_19-7,j__elena_kagan,86,"-- Kavanaugh raises a -- a really interesting point here because the Court has been so focused, all our cases, on removal. But removal is really not the thing that -- if you wanted to pick one thing, you would pick appointments as -- as -- as reflective of whether a President will have control or not control over a particular person. So, you know, it's appointments. It's length of term. There are so many things that go into the question of Presidential control. Removal has historically been very difficult for Presidents to exercise as a way of controlling people, because the people you want to remove the most, there are all kinds of political constraints about why you shouldn't remove them. So removal is like a nuclear bomb. There are all kinds of things that actually figure in how much control a President has over an individual that have nothing to do with removal. Why is it that we've picked this one thing as the sine qua non of Article II?",noel_j_francisco,-- would be unconstitutional.,1.0,0,,,5,CHALLENGING
2019_19-7,j__elena_kagan,149,What about the -- (Laughter.),paul_d_clement,"I -- I -- I think it depends. I mean, if you're interpreting those terms to avoid a constitutional problem and the particular constitutional problem you just articulated, then I don't think it necessarily follows that those same terms would be watered down in the context of a multi --",2.0,0,,,4,CLARIFYING
2019_19-7,j__elena_kagan,181,So more insulated --,paul_d_clement,"So I don't think that that's true as a constitutional matter with respect to every power the President exercises. I think Congress has the power to say there are certain things where we want the President to have a role, but we also want it somewhat insulated from politics. So take the Fed, for example. We don't want the President to juice up interest rates right before a presidential election, so we're going to give that to somebody who is insulated. How insulated depends on what's constitutionally permissible. But not every statutory responsibility needs to be conducted by the President himself. In the current situation, you see people are trying to make a political football out of dealing with a pandemic disease. So maybe Congress decides: You know what makes sense, let's have the head of CDC be protected by for-cause removal because that'll make sure people get good advice and it doesn't become political. That is the kind of sensible decision that Congress has been making for over 100 years. Now it gave that responsibility, that important responsibility to the Fed, protected by for-cause removal 100 years ago. Now it happened to be a multi-member Board of Governors, but I don't think anything turned on that. As the House makes clear in their amicus brief, at no point did Congress ever put multi-member restrictions in there or for -- or -- or bipartisan requirements in there to give the President greater control. Although the reality is diverse, as a general matter, if you add multi-member requirements and partisan balance requirements to for-cause removal requirements, you make the officers more insulated, not less insulated.",2.0,0,,,4,CLARIFYING
2019_19-7,j__elena_kagan,213,I don't think Mr. Clement said that either.,douglas_n_letter,I -- I disagree with Mr. Clement about watering it down. We don't think that it should be made basically at will. But the -- I -- I will agree --,2.0,0,,,5,CHALLENGING
2019_19-715,j__elena_kagan,53,"Good morning, Mr. Strawbridge. I think what strikes me about this case is, you know, this isn't the first conflict between Congress and the President, as many of my colleagues have pointed out. We've never had to address this issue, and the reason is because Congress and the President have reached accommodations with each other, and sometimes one has gotten more and sometimes the other has gotten more, but there has always been this accommodation-seeking. And what it seems to me you're asking us to do is to put a kind of 10-ton weight on the scales between the President and Congress and essentially to make it impossible for Congress to perform oversight and to carry out its functions where the President is concerned. And you're quite right in what you said before, that this isn't going to be the last such case, and I wonder whether that fact isn't a good reason to reject your proposed rule.",patrick_strawbridge,"Yeah. Eastland -- Eastland was not -- didn't even raise that issue. Eastland was, in fact, personal papers. But, with respect, I guess the main point I would make is whatever presumption this Court has previously applied in cases that involve separation of powers, it should not put a -- any -- any finger on the scale for Congress's asserted legislative power in this case. And, indeed, in numerous separation of powers cases, starting with Kilbourn, the Court has declined to extend any presumption that -- that -- that Congress had a legitimate power. That was also true below in the D.C. Circuit in Tobin, in the Senate Select Committee case, and even in the AT&T cases.",0.0,1,,,6,CHALLENGING
2019_19-715,j__elena_kagan,55,But I -- I -- I --,patrick_strawbridge,"Well, no, I -- I -- I don't -- I don't think that that's the case because -- well, and for several reasons. One, the fact that this is the first time that Congress has attempted to -- to -- to subpoena this scale and this scope of documents from the President, and none of the other historical cases involved a direct subpoena for the President's documents in the way that this one does, I think requires this Court to draw a line. It is unfortunate that the House did not attempt to seek these documents directly from the President or engage in any negotiation but simply ran to third-party custodians and forced the President to bring this. Among other things, it has the effect of limiting the number of defenses the President can bring. But, even on the test this Court has always applied in this scenario, these subpoenas fail every hallmark of a legitimate legislative investigation.",0.0,1,,,4,CLARIFYING
2019_19-715,j__elena_kagan,57,Go ahead. Sorry.,patrick_strawbridge,And whatever --,0.0,1,,,4,CLARIFYING
2019_19-715,j__elena_kagan,59,"Yeah, I mean, I think some former presidents might contest the idea that this -- these subpoenas go further than has ever gone before. And this gets me back to what Justice Breyer had said, is that, you know, these subpoenas are for personal records, where the President is just a man. They're not for official records, where the President might have executive privilege, where we have to worry about the conduct of governance and about the way the executive branch operates. And as with Justice Breyer, I guess I would like to hear your views on why that wouldn't suggest that there is a lower standard here, not a higher one.",patrick_strawbridge,"I was going to say whatever power Congress has to conduct oversight of lower branch agencies or inform itself as to the workings of government, these documents are not relevant to that. And that power does not extend to the President, who is a separate constitutionally created officer.",0.0,1,,,5,DEVILS_ADVOCATE
2019_19-715,j__elena_kagan,106,"Mr. Wall, I'd like to go back to your use of Clinton v. Jones because I -- I had read that case differently. Of course, Clinton says that you're supposed to treat the President's requests with respect when the President says, like, I -- I need a deposition scheduled at a different time or can we have written interrogatories rather than a deposition? But the fundamental claim of presidential immunity or -- or even presidential difference was rejected in that case. And I suppose what -- if -- what I'd like to know about your argument -- I read your brief and I read the President's brief -- own brief, and no place do you make a case as to why these particular subpoenas place a particular burden on the President such that he will be prevented from carrying out his constitutional responsibilities. And that's what I took Clinton v. Jones to be saying, is that's the kind of thing a President has to come in and show, a sort of case-specific argument about burden on the President. And are you making that kind of argument at all?",jeffrey_b_wall,"I think that makes the problem worse, not better, Justice Sotomayor. They're targeting the personal life of the President before he was a candidate for office. That raises, granted, somewhat different but deeply troubling and equally problematic constitutional concerns that you will harass --",2.0,1,,,5,CHALLENGING
2019_19-715,j__elena_kagan,108,"Well, harassing and undermining the President -- I mean, the point of some of those suits is presumably to harass and undermine the President, and the Court let them go, let -- you know, let them proceed. And it said the only thing we're going to be concerned about is if you come in to us and say, in defending those suits, you're going to be prevented from performing the responsibilities that we, the nation, need you to perform. Are you making an argument of that kind?",jeffrey_b_wall,"Well, yes and no. Not if what you mean by ""burden"" is sort of compiling and delivering the documents to the House. Yes if what you mean by ""burden"" is what I think Clinton v. Jones -- in the Clinton v. Jones sense, which is harassing and undermining the President. Now exactly these subpoenas, well, I mean, I think you have to look at it --",2.0,1,,,5,CHALLENGING
2019_19-715,j__elena_kagan,180,"Good morning, Mr. Letter. In -- in -- in talking to the Chief Justice about the limits on congressional power, you said -- and tell me if I'm quoting you correctly -- you said that a subpoena couldn't impair the President in carrying out his constitutional functions. Is that -- is that right?",douglas_n_letter,"-- those -- yes, Your Honor, those exact claims were made and they are discussed in great detail by the Second Circuit and the D.C. Circuit. So those were fully litigated below.",1.0,1,,,4,CLARIFYING
2019_19-715,j__elena_kagan,182,"Okay. But that's what we should be looking to. And then you said no such claim has been made or could be made. And I also took the briefs not to be making that claim, that this subpoena would impair the President in carrying out his constitutional functions, but Mr. Wall told me that he was kind of making such a claim because he thought that this subpoena would undermine the President in -- in -- in his job. And I guess I -- I would like you to comment on that.",douglas_n_letter,"Your Honor, there would have to be a balance there.",1.0,1,,,4,CLARIFYING
2019_19-715,j__elena_kagan,184,Okay. And if I could get you to talk about the history that some of your colleagues have talked about. What do you think the history shows us with respect to this issue?,douglas_n_letter,"Your Honor, it's fascinating because I wrote a note specifically on that. That -- that argument was not made in the Justice Department's brief, to my knowledge, anywhere. My friend, Mr. Wall, mentioned it here. But there's no way that this could interfere with the President because he doesn't have to do anything. This is a subpoena to -- to banks and an accounting firm. And as I said before, in fact, some of the key documents we want the President probably has never even seen or doesn't even know that they exist. We want to know banks' analyses of his -- his request for a loan, internal bank analyses. But, yes, Your Honor, that argument was not made in the briefs.",1.0,1,,,4,CLARIFYING
2019_19-715,j__elena_kagan,186,Thank you.,douglas_n_letter,"Your Honor, very briefly, what it shows is -- is -- ties in with a key principle of law that this Court has said of constitutional interpretation. History can help inform what the Constitution means. There's a lengthy history of presidents either voluntarily or not voluntarily complying with requests for information by Congress. And we went through -- it's -- it's, you know, Presidents Washington, Jackson, Buchanan, Grant, and in more modern times, Nixon, Carter, Reagan, and Clinton, all complying with in various ways either voluntarily or not. For instance, in the Nixon case, Nixon voluntarily provided certain tax returns. He didn't provide all of them. Congress then got more pursuant to statutory authority, like a subpoena, from President Nixon and his family's tax returns. I don't think that either the Justice Department or Mr. Trump answered that hypothetical. History really matters here, and it shows that the arguments being made here by President Trump are -- astonishingly ask you to ignore a massive amount of history.",1.0,1,,,4,CLARIFYING
2019_19-715,j__elena_kagan,242,"Mr. Letter, I'm wondering if I could ask you to comment on a potential difference between, on the one hand, the Oversight and Intelligence Committee subpoenas and, on the other hand, the Financial Services subpoena. The -- the first two subpoenas address the President directly, you know, the financial disclosures that the President makes, conflicts of interest, foreign involvement in Presidential campaigns, but the Banking Committee, Financial Services Committee, you know, was taking a much broader scope. And -- and when the -- when -- when that's true, when the Congress doesn't seem to be looking into the President but in a much broader topic, might there not be some heightened need for Congress to say why it is that they're focusing on Presidential records for that purpose?",douglas_n_letter,"Justice Sotomayor, I -- I have to -- to disagree strongly with one thing you said, a key part. No, the history -- we -- we have history of seeking, Congress seeking personal papers of Jackson, Buchanan, Grant, et cetera. No, there -- there's been lots of seeking of personal papers by Congress for many, many decades. This is not just a modern practice at all.",1.0,1,,,4,CLARIFYING
2020_142-orig,j__elena_kagan,43,"Mr. Garre, you said a while ago that Florida would benefit from as little as 500 CFS. And I didn't get that in your briefs. You know, in your briefs, it didn't seem to me that you made an argument that less than 1,000 CFS would make any difference in the bay. So where is this 500 coming from? What's the evidence that you have that 500 CFS would matter?",Gregory G. Garre,"Your Honor, I -- I would point you specifically to Dr. Glibert's testimony at pages 1869 to 70, where she -- where again she testified that the remedy we're talking about would result in a 20 to 30 percent decrease in salt stress and this would have many positive feedbacks. Dr. Kimbro said that there would be much more pronounced benefit as you move closer to the river and that this could help reseed the entire bay. This is at 1570 --",0.0,1,,,5,CHALLENGING
2020_142-orig,j__elena_kagan,45,"And did you ever quantify exactly how much water would flow to you on -- on the assumption that Georgia would increase its conservation efforts? That -- that seems to be a gap in the record, that there's no quantification of that, you know, pretty important measure.",Gregory G. Garre,"Sure. First, I mean, if you look at the chart on page 18 of our reply brief, it shows how the 500 CFS would bump flows above 6,000. And the one thing you can see from the record is that, historically, what happened before the crash is you had extreme frequency of low flows below 6,000. So the 6,000, which Dr. Hornberger and Dr. Allan testified was a biologically important threshold -- Hornberger at paragraph 46 of his pre-filed direct, Allan at paragraph 32 -- that would help avoid the conditions that precipitated the crash. Now Dr. Allan also testified that as little as 300 to 500 CFS could have a disproportionately large impact -- pre-filed direct paragraph 3d and 26, paragraph 80 -- and would be a wonderful positive step to protecting the ecosystem. He had no doubt whatsoever about that, page 592 of his trial transcript. So the record does show that, Your Honor.",0.0,1,,,5,CHALLENGING
2020_142-orig,j__elena_kagan,47,"And those statistics that you just gave to me, does that take into account the Corps' operations or not?",Gregory G. Garre,"I don't -- we did, Your Honor, absolutely, Dr. Sunding in particular, and I can run through those. I mean, halting illegal irrigation and enforcing permits would result in 125 to 151 CFS. That's paragraph 47 in his pre-filed direct. Eliminating overwatering would be an additional 341 CFS, FX 801 at 2. Irrigation scheduling, just maximizing the impact of irrigation, Sunding paragraph 58. Masters, his testimony at 368, that would -- that would result in significant savings as well up to 200 CFS. And then eliminating farm pond irrigation itself could result up to 300 CFS. And he testified to this at his Table 4 to 6 on page 44 of his testimony. All of those, I might add, would cost Georgia nothing or very little.",0.0,1,,,4,CLARIFYING
2020_142-orig,j__elena_kagan,49,"Thank you, Mr. Garre.",Gregory G. Garre,"Well, now this is the water that could be generated, Your Honor, this -- the separate question of the water going through, and I -- and I think, I guess, I would point you to what the Court said in the prior decision, that the Corps would work to accommodate any decree. I mean, we're sort of in a chicken-and-egg situation here, but I don't think the Corps made clear last time and made clear in its brief again here that if this Court orders a decree, it would accommodate that decree, and the easiest way to do that would be to exercise the discretion it has to allow additional water through.",0.0,1,,,4,CLARIFYING
2020_142-orig,j__elena_kagan,120,"Mr. Primis, I'd like to take you back to your conversation with Justice Thomas about the Corps operations and how we should think about that. I mean, suppose that we had what you think is a different case than this one but a case where it was clear that Georgia was overconsuming water and it was clear that that -- that if that water was able to get down to Florida, Florida would be much benefited. But then suppose that we had no reason to believe that the water would get down to Florida because of the Corps' operations. How would we think about that kind of case?",Craig S. Primis,"Justice Sotomayor, the -- I -- I think you hit on a key point when you said that the evidence in the record does show that 80 percent are -- are not overwatering, in fact, they're underwatering, which suggests that the fact that the grandfathered permits don't have limits is not causing the massive problem that Florida suggests. And what the Court's precedents suggest is that the Court will not intervene unless a state can show by clear and convincing evidence that the benefits substantially outweigh the harms. And I think what the Court might be walking into here is becoming a -- a bit of a local water regulator and focusing on Georgia's -- how it handles its permits and -- and how it handles its metering program at a point where doing so would give no benefit to Florida because, even if the Court were to limit these allegedly wasteful practices, it would still result in no benefit to Florida. So we will not -- have not accomplished that side of the cost/benefit analysis, and now the Court will be involved in managing decrees on local water issues.",1.0,1,,,4,HYPOTHETICAL
2020_142-orig,j__elena_kagan,122,"But -- but we wouldn't say in that kind of case, look, you know, putting the Corps aside, the case for equitable apportionment is completely clear, and we should put the Corps aside because, if we make that clear to the Corps, you know, not -- even though the Corps is not a party here, but if we say, look, the -- there would be an equitable apportionment here, except for the Corps' practices, that we would typically expect the Corps to change its practices.",Craig S. Primis,"I think the answer again lies in the Court's precedence, which is that Florida would still lose because they will not have shown by clear and convincing evidence that the benefits to them, which under the hypothetical I assume would be zero, would substantially outweigh the harm to Georgia from the reductions that the Court would impose.",1.0,1,,,4,DEVILS_ADVOCATE
2020_142-orig,j__elena_kagan,124,So --,Craig S. Primis,"Right, Justice Kagan, and that was the subject of the -- of the prior case. And I think what was shown there and what history has shown since there, since that time, is that the Corps -- it said it again on remand that they have multiple policies, multiple legislative directives that the Corps must balance and that there's no reason to believe that the additional water that may be generated through the decree that Your Honor has described would get through even after its administrative process. And that's an administrative process that would require public comment, would require environmental analyses. It would require evaluation of all of the other dictates that the Corps is operating under. And so it would be, I believe, not clear and convincing evidence under the Court's existing standards --",1.0,1,,,4,CLARIFYING
